"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"2216","46","10","2","2024-02-18T17:34:05.000000","","web","urgent"
"2217","168","39","4","2024-01-28T12:31:42.000000","0.22","app","  "
"2218","33","3","2","2024-01-09T21:45:43.000000","0.29","web","VIP"
"2219","54","37","4","2024-02-25T16:51:33.000000","0.09","web","gift "
"2220","172","29","5","2024-02-18T09:22:13.000000","0.3","store","  "
"2221","124","5","2","2024-03-09T09:31:42.000000","0.11","web","return?"
"2222","109","11","4","2024-02-24T05:28:30.000000","0.06","web","return?"
"2223","112","15","2","2024-01-12T13:06:48.000000","0.03","app","  "
"2224","194","39","5","2024-01-11T23:00:43.000000","0.24","web"," OK "
"2225","46","21","5","2024-03-11T06:36:39.000000","0.17","web","VIP"
"2226","60","11","2","2024-01-15T07:29:30.000000","0.09","app","VIP"
"2227","98","37","2","2024-03-25T11:11:05.000000","","app","Gift"
"2228","170","5","1","2024-01-10T12:50:46.000000","0.1","app","urgent"
"2229","110","33","4","2024-03-06T13:17:23.000000","0.13","store"," OK "
"2230","146","34","5","2024-03-28T18:29:56.000000","0.26","web","urgent"
"2231","164","16","1","2024-02-09T17:02:28.000000","0.2","web","VIP"
"2232","179","2","5","2024-01-06T02:30:09.000000","","web","return?"
"2233","93","36","4","2024-03-19T21:37:29.000000","0.18","web","urgent"
"2234","92","39","3","2024-01-17T20:34:58.000000","0.3","store","Gift"
"2235","17","16","2","2024-02-17T11:18:30.000000","0.07","app","VIP"
"2236","17","8","4","2024-03-29T14:35:51.000000","0.08","web"," OK "
"2237","98","11","3","2024-03-08T00:42:18.000000","0.03","web","return?"
"2238","150","6","5","2024-01-05T04:02:38.000000","0.17","web"," OK "
"2239","168","25","3","2024-03-14T20:17:34.000000","0.18","app","urgent"
"2240","82","21","1","2024-01-15T12:16:56.000000","0.22","web"," OK "
"2241","115","15","2","2024-03-08T10:36:07.000000","0.1","store","VIP"
"2242","163","27","2","2024-02-25T21:15:48.000000","0.0","web","Gift"
"2243","64","25","3","2024-01-26T21:45:59.000000","0.19","web","gift "
"2244","32","1","2","2024-02-08T02:59:46.000000","0.3","store","gift "
"2245","185","17","5","2024-01-11T14:32:34.000000","","store","Gift"
"2246","110","35","2","2024-03-29T19:27:13.000000","0.06","web","VIP"
"2247","32","32","4","2024-01-22T10:48:40.000000","","web","gift "
"2248","51","35","2","2024-01-28T18:44:42.000000","","store","VIP"
"2249","66","39","5","2024-02-15T06:12:35.000000","0.08","app","  "
"2250","41","3","5","2024-03-01T12:20:30.000000","0.1","app","  "
"2251","88","11","4","2024-02-15T11:23:53.000000","0.19","app","return?"
"2252","163","19","4","2024-02-15T11:06:02.000000","0.1","store","gift "
"2253","148","21","4","2024-02-22T10:30:42.000000","0.12","app","Gift"
"2254","184","32","3","2024-03-18T04:37:27.000000","0.01","web","VIP"
"2255","168","29","3","2024-02-05T13:25:11.000000","0.28","web","  "
"2256","63","29","1","2024-03-15T21:24:06.000000","0.12","app","gift "
"2257","12","7","5","2024-03-11T19:41:07.000000","0.1","web","Gift"
"2258","31","28","5","2024-03-27T11:46:25.000000","0.03","web","return?"
"2259","159","32","3","2024-03-23T04:24:43.000000","0.19","app","urgent"
"2260","69","31","5","2024-03-12T20:04:08.000000","0.26","web"," OK "
"2261","145","24","3","2024-01-23T04:55:34.000000","0.01","store","  "
"2262","92","4","1","2024-03-10T16:28:57.000000","0.04","web"," OK "
"2263","179","6","5","2024-03-07T06:53:24.000000","","app","VIP"
"2264","102","30","3","2024-01-27T01:19:23.000000","0.18","app","VIP"
"2265","181","35","5","2024-03-02T00:25:09.000000","0.28","web","VIP"
"2266","51","34","2","2024-01-23T18:24:49.000000","0.13","web","urgent"
"2267","156","18","3","2024-02-17T01:52:31.000000","0.1","web","return?"
"2268","105","24","4","2024-03-12T16:58:45.000000","0.23","app"," OK "
"2269","39","8","1","2024-01-17T23:13:31.000000","0.22","app"," OK "
"2270","47","24","5","2024-01-31T07:49:05.000000","0.07","web","Gift"
"2271","63","8","4","2024-03-12T13:42:06.000000","","web","gift "
"2272","31","32","1","2024-02-10T20:11:23.000000","0.11","store","  "
"2273","188","32","4","2024-03-27T10:57:09.000000","0.23","web","Gift"
"2274","43","3","5","2024-01-01T17:11:40.000000","0.21","store","return?"
"2275","120","38","2","2024-03-05T23:09:59.000000","0.2","web","VIP"
"2276","115","32","4","2024-03-14T06:40:05.000000","0.25","web","urgent"
"2277","108","16","4","2024-03-23T14:34:39.000000","0.08","app"," OK "
"2278","126","19","1","2024-01-15T02:35:21.000000","0.1","web","  "
"2279","184","4","3","2024-03-29T13:50:24.000000","0.01","store","urgent"
"2280","194","38","3","2024-02-05T07:19:14.000000","","app","urgent"
"2281","175","5","2","2024-02-01T16:25:46.000000","0.17","app","VIP"
"2282","92","37","2","2024-02-01T23:58:16.000000","0.09","app","urgent"
"2283","146","27","4","2024-02-27T10:33:46.000000","0.02","app","Gift"
"2284","38","37","4","2024-02-29T08:04:25.000000","0.22","app","return?"
"2285","177","15","2","2024-02-12T15:41:40.000000","0.22","app","  "
"2286","40","36","1","2024-01-07T09:26:17.000000","0.2","app","  "
"2287","23","18","4","2024-03-29T19:07:05.000000","0.06","app","return?"
"2288","166","15","1","2024-01-20T23:44:29.000000","0.27","web","VIP"
"2289","152","14","1","2024-01-09T10:37:29.000000","0.23","web","gift "
"2290","28","39","2","2024-02-23T18:20:46.000000","0.2","web","  "
"2291","194","19","5","2024-02-07T02:43:47.000000","0.2","web","gift "
"2292","23","20","4","2024-02-25T09:37:30.000000","0.27","web","Gift"
"2293","10","26","2","2024-03-19T19:09:51.000000","0.28","web","return?"
"2294","192","23","3","2024-01-09T18:13:16.000000","0.18","web","  "
"2295","45","22","5","2024-01-26T13:33:02.000000","0.13","app","VIP"
"2296","47","16","4","2024-02-16T11:47:40.000000","0.11","app","Gift"
"2297","159","7","4","2024-03-11T21:37:57.000000","0.25","web","urgent"
"2298","122","40","1","2024-02-24T01:23:20.000000","0.19","store"," OK "
"2299","105","20","2","2024-02-04T10:48:41.000000","0.02","store","VIP"
"2300","198","39","1","2024-02-24T21:43:56.000000","0.04","store","gift "
"2301","18","19","5","2024-03-29T04:45:13.000000","0.27","web","gift "
"2302","186","24","2","2024-02-13T04:54:56.000000","","web"," OK "
"2303","54","22","3","2024-03-20T12:25:28.000000","0.29","web","VIP"
"2304","125","39","3","2024-03-11T04:42:19.000000","0.13","app","urgent"
"2305","65","5","3","2024-01-28T02:51:07.000000","0.24","app","  "
"2306","59","21","1","2024-01-23T10:55:36.000000","0.25","app","Gift"
"2307","65","7","5","2024-03-10T07:37:01.000000","0.09","app","urgent"
"2308","112","35","2","2024-01-19T16:09:22.000000","0.04","store","urgent"
"2309","176","22","5","2024-01-31T07:36:36.000000","","app","VIP"
"2310","23","37","4","2024-01-22T04:27:26.000000","","store"," OK "
"2311","133","12","4","2024-02-24T13:44:37.000000","0.18","app"," OK "
"2312","173","7","4","2024-01-27T11:20:30.000000","0.2","web","Gift"
"2313","147","26","5","2024-02-29T06:19:06.000000","0.2","app","return?"
"2314","197","6","2","2024-03-25T03:15:48.000000","0.08","web","  "
"2315","3","15","2","2024-03-15T15:55:33.000000","0.22","web","VIP"
"2316","73","13","4","2024-03-26T07:34:49.000000","0.06","store","urgent"
"2317","86","9","2","2024-01-03T04:48:49.000000","","web","return?"
"2318","108","6","5","2024-02-10T23:47:00.000000","0.07","web"," OK "
"2319","64","27","1","2024-01-20T19:32:27.000000","0.21","store"," OK "
"2320","51","31","5","2024-03-23T14:35:45.000000","","web","gift "
"2321","171","16","2","2024-03-05T01:44:32.000000","0.06","web","gift "
"2322","47","12","1","2024-01-29T19:40:38.000000","0.07","web","Gift"
"2323","191","7","4","2024-02-20T17:12:36.000000","0.23","app","urgent"
"2324","8","28","2","2024-02-24T11:44:00.000000","0.03","web","Gift"
"2325","85","33","2","2024-02-14T14:30:25.000000","0.06","web","Gift"
"2326","122","22","3","2024-02-12T16:36:02.000000","","app","  "
"2327","195","18","3","2024-01-05T23:15:12.000000","0.28","web","Gift"
"2328","153","26","1","2024-02-10T17:19:03.000000","0.17","app","urgent"
"2329","3","37","1","2024-02-01T08:16:33.000000","0.12","web","  "
"2330","150","40","3","2024-03-14T15:25:14.000000","0.29","app","  "
"2331","66","8","2","2024-03-18T20:36:59.000000","0.14","app","gift "
"2332","172","20","3","2024-03-08T12:53:54.000000","0.13","web"," OK "
"2333","155","36","4","2024-01-03T18:43:42.000000","0.12","web","return?"
"2334","39","26","4","2024-03-16T17:03:01.000000","","web","gift "
"2335","73","33","1","2024-02-05T16:18:08.000000","0.1","web","urgent"
"2336","165","40","5","2024-02-07T11:21:24.000000","0.21","web","VIP"
"2337","185","5","4","2024-03-26T01:31:13.000000","0.01","web","Gift"
"2338","121","25","1","2024-03-19T01:21:30.000000","0.2","web","urgent"
"2339","44","22","4","2024-01-05T13:54:08.000000","0.06","web","  "
"2340","78","12","5","2024-02-02T09:14:20.000000","0.12","web"," OK "
"2341","160","27","3","2024-03-08T11:21:51.000000","0.04","app","urgent"
"2342","120","5","5","2024-02-18T11:54:34.000000","0.17","web","  "
"2343","41","20","5","2024-01-24T04:26:35.000000","0.22","app","VIP"
"2344","58","17","5","2024-02-17T05:31:02.000000","0.11","app","return?"
"2345","40","16","5","2024-03-18T23:52:30.000000","0.05","web","  "
"2346","94","25","1","2024-01-21T02:18:17.000000","0.07","web","urgent"
"2347","90","38","1","2024-03-08T03:30:24.000000","0.25","web","  "
"2348","109","38","4","2024-03-07T03:05:00.000000","0.08","app","VIP"
"2349","189","29","4","2024-03-20T17:07:23.000000","","web","  "
"2350","131","14","3","2024-01-27T19:33:13.000000","","web","VIP"
"2351","118","39","2","2024-01-20T10:23:51.000000","0.06","store","VIP"
"2352","74","40","5","2024-02-19T06:56:02.000000","0.22","app","gift "
"2353","128","34","3","2024-02-17T19:35:32.000000","0.14","web","return?"
"2354","192","35","4","2024-02-06T20:35:43.000000","0.01","store","  "
"2355","2","33","4","2024-03-11T03:13:23.000000","","web"," OK "
"2356","70","31","5","2024-03-12T21:56:41.000000","","web","urgent"
"2357","12","30","4","2024-01-23T02:42:41.000000","0.11","web","gift "
"2358","41","26","4","2024-03-12T14:20:38.000000","0.12","store","gift "
"2359","14","26","5","2024-01-21T18:24:43.000000","0.15","web","VIP"
"2360","119","16","1","2024-02-06T16:29:20.000000","0.24","app","  "
"2361","164","36","4","2024-01-03T10:42:48.000000","0.0","app"," OK "
"2362","189","26","3","2024-01-31T15:15:03.000000","0.28","app","gift "
"2363","48","25","4","2024-03-27T06:23:34.000000","0.19","web","gift "
"2364","140","30","2","2024-02-09T19:56:05.000000","","web","return?"
"2365","66","4","3","2024-03-04T21:38:11.000000","0.25","app","  "
"2366","64","37","2","2024-01-10T17:07:18.000000","0.28","web","urgent"
"2367","122","24","1","2024-02-27T04:48:37.000000","0.18","app","urgent"
"2368","136","38","3","2024-02-03T10:36:08.000000","","web","Gift"
"2369","117","5","1","2024-03-07T23:01:42.000000","0.13","app","Gift"
"2370","20","10","1","2024-03-24T12:31:17.000000","0.2","app"," OK "
"2371","83","38","3","2024-02-17T20:17:02.000000","0.13","app","VIP"
"2372","58","28","5","2024-01-10T06:06:28.000000","0.22","web"," OK "
"2373","1","26","4","2024-02-12T20:26:56.000000","0.03","web"," OK "
"2374","9","17","1","2024-01-12T01:54:54.000000","0.25","web"," OK "
"2375","90","23","1","2024-02-10T10:59:22.000000","0.06","web"," OK "
"2376","21","22","3","2024-01-06T12:04:39.000000","0.28","app","gift "
"2377","148","8","3","2024-02-27T15:20:55.000000","0.05","web","VIP"
"2378","12","23","1","2024-01-28T22:34:23.000000","0.04","web","return?"
"2379","48","21","2","2024-01-19T03:18:55.000000","0.24","web","VIP"
"2380","198","13","1","2024-01-02T13:22:32.000000","0.25","web","  "
"2381","142","14","3","2024-03-20T22:12:24.000000","0.22","app","  "
"2382","112","31","4","2024-03-16T08:20:34.000000","0.29","app","Gift"
"2383","4","28","2","2024-03-14T01:23:06.000000","","web","Gift"
"2384","9","19","3","2024-01-06T05:34:31.000000","0.25","web","return?"
"2385","182","25","2","2024-02-01T11:03:26.000000","","app"," OK "
"2386","160","10","5","2024-03-28T10:06:53.000000","","app","VIP"
"2387","191","20","1","2024-02-22T01:47:45.000000","0.13","app","VIP"
"2388","162","23","3","2024-01-12T13:33:01.000000","0.0","app"," OK "
"2389","1","11","2","2024-01-13T16:37:08.000000","0.17","app","urgent"
"2390","162","7","3","2024-01-24T16:19:15.000000","0.22","app","Gift"
"2391","92","22","3","2024-03-28T12:16:04.000000","0.05","store","return?"
"2392","139","38","4","2024-01-16T06:21:41.000000","0.28","app","gift "
"2393","83","19","5","2024-03-22T06:14:53.000000","0.16","app","VIP"
"2394","145","37","3","2024-03-02T00:30:32.000000","0.05","app","  "
"2395","169","35","2","2024-03-23T23:17:55.000000","0.19","web"," OK "
"2396","195","30","3","2024-03-15T08:11:15.000000","0.06","web","  "
"2397","109","36","3","2024-01-30T21:28:19.000000","0.02","store","  "
"2398","56","17","5","2024-03-15T12:15:14.000000","0.21","app","return?"
"2399","123","31","3","2024-01-16T05:19:51.000000","0.03","web","return?"
"2400","100","6","5","2024-01-27T04:29:36.000000","","web","  "
"2401","41","13","4","2024-01-20T01:25:40.000000","0.22","web","return?"
"2402","145","23","3","2024-01-12T23:38:38.000000","0.02","web"," OK "
"2403","16","2","2","2024-01-09T02:24:10.000000","0.24","app","  "
"2404","81","31","2","2024-01-17T20:46:56.000000","0.24","app","  "
"2405","139","38","1","2024-01-11T19:26:20.000000","0.04","web","urgent"
"2406","185","5","3","2024-02-04T05:43:05.000000","0.16","web","gift "
"2407","125","40","5","2024-01-07T10:01:04.000000","0.03","web","  "
"2408","196","4","1","2024-01-06T12:21:27.000000","0.19","web","Gift"
"2409","167","6","5","2024-03-30T02:01:04.000000","0.02","web","  "
"2410","48","31","5","2024-01-08T21:25:11.000000","0.28","app","VIP"
"2411","169","28","3","2024-01-07T15:57:52.000000","0.06","web","  "
"2412","68","38","2","2024-01-03T17:01:45.000000","0.2","store","Gift"
"2413","127","18","3","2024-01-12T22:17:27.000000","","app","urgent"
"2414","41","23","5","2024-02-17T12:18:19.000000","0.06","web","  "
"2415","108","6","1","2024-03-15T10:52:11.000000","0.14","web","return?"
"2416","136","28","3","2024-03-07T03:22:04.000000","0.17","web","gift "
"2417","183","40","1","2024-02-22T05:19:07.000000","0.3","web","gift "
"2418","189","24","4","2024-01-08T15:39:11.000000","0.01","store","return?"
"2419","161","38","1","2024-03-10T16:44:28.000000","","app","Gift"
"2420","112","16","2","2024-01-04T08:27:46.000000","0.11","app","VIP"
"2421","177","40","4","2024-02-26T18:46:11.000000","0.11","app","urgent"
"2422","22","22","4","2024-02-06T20:09:24.000000","0.27","store","urgent"
"2423","200","6","2","2024-03-20T09:29:53.000000","0.27","store","urgent"
"2424","41","15","3","2024-01-28T16:16:17.000000","","web"," OK "
"2425","81","20","1","2024-02-27T11:05:23.000000","","web","gift "
"2426","182","3","3","2024-02-09T14:23:21.000000","0.12","web","Gift"
"2427","144","36","1","2024-02-16T23:47:24.000000","0.22","web","urgent"
"2428","170","10","5","2024-03-25T11:48:12.000000","0.09","app","VIP"
"2429","138","28","1","2024-03-05T03:32:21.000000","0.2","web","gift "
"2430","121","37","4","2024-02-07T07:26:27.000000","0.07","app","urgent"
"2431","35","18","3","2024-02-10T06:22:06.000000","0.1","web","urgent"
"2432","200","25","2","2024-03-04T09:52:27.000000","0.26","app","VIP"
"2433","128","21","3","2024-02-01T03:29:52.000000","0.08","web","urgent"
"2434","134","31","1","2024-01-16T02:34:22.000000","0.29","web","Gift"
"2435","86","2","3","2024-02-12T02:07:45.000000","0.09","app"," OK "
"2436","191","15","4","2024-01-07T03:21:58.000000","0.01","web","VIP"
"2437","91","25","3","2024-01-16T06:34:56.000000","0.08","app","Gift"
"2438","39","4","2","2024-02-07T20:43:48.000000","0.05","store","  "
"2439","37","35","3","2024-03-12T16:35:41.000000","","web","Gift"
"2440","140","26","5","2024-03-11T07:51:42.000000","0.03","web","VIP"
"2441","149","1","4","2024-01-24T11:07:12.000000","0.19","web","Gift"
"2442","42","1","1","2024-02-07T23:21:51.000000","0.26","web","return?"
"2443","140","7","2","2024-01-14T19:37:41.000000","0.11","store","VIP"
"2444","200","27","1","2024-03-08T23:19:38.000000","0.05","app","gift "
"2445","107","21","2","2024-01-23T04:07:15.000000","","web","gift "
"2446","195","20","4","2024-03-12T22:58:36.000000","","app","  "
"2447","32","23","5","2024-03-16T18:52:17.000000","0.18","store","  "
"2448","81","20","3","2024-03-03T00:25:25.000000","0.03","web","  "
"2449","112","14","4","2024-01-30T17:14:05.000000","0.16","web"," OK "
"2450","72","1","2","2024-03-26T18:17:01.000000","0.14","app","urgent"
"2451","21","2","3","2024-03-02T17:52:03.000000","0.1","app","gift "
"2452","92","28","5","2024-02-28T03:00:48.000000","0.03","web","gift "
"2453","68","30","2","2024-03-18T01:50:41.000000","0.29","web"," OK "
"2454","41","10","2","2024-03-20T07:58:24.000000","","web","urgent"
"2455","75","10","1","2024-01-07T23:55:42.000000","0.06","app","gift "
"2456","84","17","2","2024-03-20T08:08:33.000000","0.04","app","gift "
"2457","177","26","1","2024-03-09T20:27:09.000000","0.17","web","  "
"2458","99","24","5","2024-01-19T14:05:14.000000","0.13","app"," OK "
"2459","84","23","5","2024-01-28T16:33:26.000000","0.07","web","VIP"
"2460","78","2","3","2024-03-08T17:45:24.000000","","app","Gift"
"2461","120","18","3","2024-01-20T11:54:15.000000","0.2","app","gift "
"2462","56","31","2","2024-02-10T17:12:58.000000","0.08","web","return?"
"2463","175","24","1","2024-03-03T00:01:37.000000","0.27","web","Gift"
"2464","84","33","3","2024-02-28T13:03:26.000000","0.09","web","Gift"
"2465","86","28","1","2024-03-22T21:09:38.000000","0.06","app","urgent"
"2466","13","36","5","2024-01-11T00:55:11.000000","","app","  "
"2467","177","23","2","2024-01-27T13:14:29.000000","0.24","web","return?"
"2468","95","23","4","2024-03-29T15:20:21.000000","0.1","store","gift "
"2469","28","23","2","2024-02-21T04:40:51.000000","","app","urgent"
"2470","35","11","1","2024-01-23T09:12:25.000000","0.16","web","return?"
"2471","73","18","3","2024-01-27T02:02:30.000000","0.1","web"," OK "
"2472","157","7","1","2024-01-31T12:41:56.000000","0.25","app","Gift"
"2473","19","18","2","2024-02-19T21:15:24.000000","0.23","web"," OK "
"2474","25","6","2","2024-01-26T14:36:40.000000","0.09","store"," OK "
"2475","113","20","5","2024-02-25T23:13:19.000000","0.18","app","return?"
"2476","100","39","3","2024-02-10T01:46:39.000000","0.11","web"," OK "
"2477","192","19","4","2024-02-24T22:19:27.000000","0.0","web","return?"
"2478","151","30","3","2024-01-14T23:03:42.000000","0.29","web","gift "
"2479","132","18","5","2024-02-26T02:51:36.000000","0.16","web","Gift"
"2480","68","37","3","2024-03-24T05:26:30.000000","0.18","web","return?"
"2481","126","9","5","2024-01-13T03:46:20.000000","0.18","app"," OK "
"2482","117","34","5","2024-01-30T11:16:38.000000","0.17","app","  "
"2483","56","29","5","2024-03-03T10:02:50.000000","0.09","store","VIP"
"2484","75","36","4","2024-02-25T13:35:36.000000","0.29","web","Gift"
"2485","187","6","5","2024-03-01T17:27:38.000000","0.19","web","Gift"
"2486","108","36","4","2024-02-20T08:39:33.000000","0.2","app"," OK "
"2487","95","37","2","2024-03-02T10:23:25.000000","0.14","web"," OK "
"2488","160","12","1","2024-02-24T20:16:36.000000","0.09","web"," OK "
"2489","54","25","2","2024-01-07T15:59:32.000000","0.02","store","gift "
"2490","44","24","3","2024-03-08T14:46:20.000000","0.11","app","gift "
"2491","198","2","1","2024-02-10T05:10:18.000000","","store","Gift"
"2492","161","22","2","2024-01-05T15:08:01.000000","0.2","web","  "
"2493","85","27","4","2024-02-06T19:30:57.000000","0.26","app","Gift"
"2494","190","9","2","2024-02-09T03:59:17.000000","0.09","web","VIP"
"2495","75","15","4","2024-01-08T19:17:48.000000","","web","  "
"2496","136","24","5","2024-03-30T15:33:02.000000","0.2","web","return?"
"2497","7","38","1","2024-01-21T00:18:53.000000","0.04","app","VIP"
"2498","140","3","4","2024-01-30T18:13:15.000000","0.28","web"," OK "
"2499","36","38","5","2024-02-09T16:28:45.000000","0.11","app","gift "
"2500","49","33","1","2024-03-15T22:12:47.000000","0.03","store","  "
"2501","162","34","4","2024-03-07T20:40:39.000000","0.05","app"," OK "
"2502","42","2","3","2024-03-10T09:16:48.000000","0.28","web"," OK "
"2503","97","23","4","2024-01-22T08:03:14.000000","0.07","app"," OK "
"2504","185","15","1","2024-03-17T02:08:19.000000","0.2","web","urgent"
"2505","191","37","3","2024-03-15T16:15:35.000000","0.05","web","return?"
"2506","89","30","2","2024-02-11T17:56:07.000000","0.06","web","urgent"
"2507","17","26","1","2024-02-19T02:55:27.000000","0.26","app","urgent"
"2508","58","2","4","2024-01-04T08:13:20.000000","0.04","app","gift "
"2509","124","36","3","2024-03-09T10:30:39.000000","0.01","store","Gift"
"2510","68","20","5","2024-03-27T11:35:33.000000","0.15","web","return?"
"2511","144","7","1","2024-02-12T12:43:15.000000","0.26","web"," OK "
"2512","199","35","4","2024-02-18T15:28:58.000000","0.1","web","VIP"
"2513","125","37","4","2024-02-14T22:15:34.000000","0.04","store","urgent"
"2514","125","20","4","2024-01-08T10:30:46.000000","0.29","app","Gift"
"2515","106","27","2","2024-02-25T18:35:37.000000","0.2","store","gift "
"2516","38","25","4","2024-03-05T22:19:21.000000","0.26","web","return?"
"2517","116","13","2","2024-03-24T12:24:59.000000","","web","urgent"
"2518","187","30","4","2024-03-24T16:20:15.000000","0.21","app","Gift"
"2519","138","40","3","2024-02-14T06:18:54.000000","0.12","web","  "
"2520","151","38","3","2024-03-27T07:24:17.000000","0.1","web","  "
"2521","173","28","3","2024-02-17T13:54:01.000000","0.22","web","Gift"
"2522","78","15","1","2024-02-27T18:48:56.000000","0.22","web"," OK "
"2523","68","37","2","2024-02-24T04:18:48.000000","0.29","web","VIP"
"2524","194","38","2","2024-03-30T21:09:11.000000","0.17","store","return?"
"2525","92","1","5","2024-03-07T09:01:57.000000","0.09","app","  "
"2526","147","14","3","2024-01-11T19:12:36.000000","","app","return?"
"2527","128","23","1","2024-01-07T11:11:48.000000","0.18","web","urgent"
"2528","25","24","1","2024-02-06T21:20:32.000000","","app","return?"
"2529","63","29","5","2024-02-16T09:53:05.000000","0.24","web","VIP"
"2530","66","21","1","2024-03-01T04:13:36.000000","0.18","web","return?"
"2531","36","1","1","2024-02-13T08:14:16.000000","0.0","web","return?"
"2532","156","7","2","2024-02-16T07:37:26.000000","0.17","web","Gift"
"2533","194","31","2","2024-03-23T22:50:22.000000","0.19","store"," OK "
"2534","194","28","1","2024-01-31T03:20:16.000000","0.27","app","VIP"
"2535","39","27","5","2024-02-14T09:58:27.000000","0.12","web","  "
"2536","90","18","1","2024-02-20T03:57:07.000000","","app","  "
"2537","47","11","4","2024-02-12T03:34:20.000000","0.14","web","  "
"2538","13","13","5","2024-03-28T03:08:23.000000","0.16","web"," OK "
"2539","124","28","4","2024-03-27T14:21:07.000000","0.02","app","  "
"2540","172","21","1","2024-02-16T04:20:28.000000","0.27","app","gift "
"2541","16","6","4","2024-02-10T13:14:42.000000","0.27","app"," OK "
"2542","129","16","2","2024-02-23T00:10:21.000000","0.16","web","VIP"
"2543","7","33","3","2024-01-17T06:42:37.000000","","app"," OK "
"2544","169","24","2","2024-02-08T08:07:07.000000","0.02","web","urgent"
"2545","13","35","4","2024-01-20T12:32:19.000000","0.18","web","Gift"
"2546","88","21","3","2024-01-13T23:08:54.000000","0.13","web","VIP"
"2547","25","20","1","2024-01-09T13:36:18.000000","0.21","web"," OK "
"2548","83","38","3","2024-02-22T20:03:56.000000","0.01","web","Gift"
"2549","86","21","4","2024-01-01T01:13:37.000000","0.21","web","Gift"
"2550","108","6","5","2024-02-28T03:43:59.000000","0.09","app","Gift"
"2551","166","17","5","2024-02-08T21:00:09.000000","","web","return?"
"2552","200","26","1","2024-02-02T23:36:09.000000","0.19","web","Gift"
"2553","69","14","5","2024-03-10T05:33:50.000000","0.07","store","Gift"
"2554","185","17","3","2024-02-18T11:41:58.000000","0.13","store","Gift"
"2555","86","35","4","2024-03-07T00:17:15.000000","0.25","web","Gift"
"2556","24","18","2","2024-03-04T20:27:52.000000","0.18","web","return?"
"2557","121","13","4","2024-01-03T21:26:31.000000","0.02","web","urgent"
"2558","145","5","2","2024-01-20T09:27:48.000000","0.13","store"," OK "
"2559","61","17","3","2024-02-21T07:09:47.000000","0.09","web","Gift"
"2560","118","31","2","2024-03-28T19:10:46.000000","0.19","web"," OK "
"2561","87","12","2","2024-01-14T21:15:05.000000","0.18","app","VIP"
"2562","30","19","3","2024-01-10T12:00:19.000000","0.0","app","return?"
"2563","78","27","5","2024-03-25T16:43:29.000000","0.18","web","VIP"
"2564","86","38","4","2024-03-28T00:17:32.000000","0.22","web","VIP"
"2565","69","33","4","2024-01-16T01:30:30.000000","","web","Gift"
"2566","184","12","2","2024-02-06T03:41:20.000000","0.02","web","  "
"2567","78","7","3","2024-02-26T09:32:26.000000","0.09","web","Gift"
"2568","126","27","3","2024-01-18T13:41:31.000000","0.13","app","VIP"
"2569","3","11","4","2024-01-30T08:40:29.000000","0.05","app","urgent"
"2570","63","16","1","2024-02-05T13:49:24.000000","0.13","app"," OK "
"2571","178","5","1","2024-02-27T17:46:20.000000","0.02","app","return?"
"2572","179","31","3","2024-01-28T17:25:08.000000","0.03","app","Gift"
"2573","196","7","5","2024-02-07T02:28:42.000000","","web","Gift"
"2574","12","16","4","2024-01-27T01:29:58.000000","0.08","app","  "
"2575","173","17","5","2024-03-09T08:49:44.000000","0.21","web","Gift"
"2576","54","2","2","2024-01-14T18:33:19.000000","0.01","web","VIP"
"2577","2","32","2","2024-01-21T18:16:00.000000","0.17","web","gift "
"2578","19","25","4","2024-01-23T11:58:38.000000","0.12","app","VIP"
"2579","151","22","1","2024-03-22T12:30:37.000000","0.24","app"," OK "
"2580","119","8","5","2024-03-26T00:04:07.000000","0.24","web","VIP"
"2581","115","3","4","2024-02-15T00:27:10.000000","0.11","web","Gift"
"2582","177","3","3","2024-01-15T01:49:28.000000","0.19","app","Gift"
"2583","19","26","1","2024-03-09T01:09:40.000000","0.07","web","return?"
"2584","17","30","2","2024-02-14T06:54:57.000000","0.17","web","gift "
"2585","187","32","5","2024-03-17T11:25:01.000000","0.02","app"," OK "
"2586","122","33","1","2024-02-02T09:35:17.000000","0.13","app","gift "
"2587","156","16","1","2024-03-30T21:28:11.000000","0.05","web","urgent"
"2588","105","1","2","2024-03-13T15:07:38.000000","0.27","web","gift "
"2589","30","10","2","2024-01-21T03:43:21.000000","0.13","store","urgent"
"2590","105","32","4","2024-03-06T07:10:43.000000","0.18","web","  "
"2591","193","31","1","2024-01-26T19:41:15.000000","","store","urgent"
"2592","24","21","4","2024-02-01T11:33:02.000000","0.09","app","gift "
"2593","26","1","4","2024-01-23T12:56:07.000000","0.06","store","return?"
"2594","70","32","2","2024-03-02T09:35:40.000000","0.27","web","  "
"2595","91","33","3","2024-01-24T15:48:07.000000","0.24","web","  "
"2596","126","10","4","2024-02-27T11:48:22.000000","0.04","web","VIP"
"2597","32","33","5","2024-02-22T10:04:50.000000","0.22","web","return?"
"2598","187","26","4","2024-03-08T13:43:32.000000","","web","return?"
"2599","31","36","5","2024-03-30T10:00:31.000000","0.0","web","return?"
"2600","41","26","1","2024-01-01T19:03:06.000000","0.16","web","Gift"
"2601","194","4","4","2024-03-30T03:00:02.000000","0.04","app","  "
"2602","76","26","4","2024-01-10T20:12:12.000000","0.06","web","VIP"
